,region,with_gdp,trend_model,lag,periods,MAE,RMSE,Max_error,MASE
515,BRE,True,Holt,14,2,35.7881408747262,39.98749817892451,0.064406357095812,9.275785796332384
516,BRE,True,Holt,14,3,26.485147131640915,30.432242991060512,0.05192286851533121,10.956525609399995
517,BRE,True,Holt,14,4,25.967628422464383,30.60217630386002,0.05709848282854098,14.265883419744924
518,BRE,True,Holt,14,5,78.04010671971675,100.69979768240546,0.2045863083182016,11.195366548930906
519,BRE,True,Holt,14,6,685.8759774513809,934.3740601735572,2.6203947508544134,13.908553866152397
520,BRE,True,Holt,15,2,35.75628037117235,39.77311189197829,0.06512306480984488,9.286601610605153
521,BRE,True,Holt,15,3,31.169790277231968,34.72862074436757,0.05127844766047454,11.148835589597894
522,BRE,True,Holt,15,4,32.15035962013531,35.071427770337536,0.04986178234492253,13.93226746145156
523,BRE,True,Holt,15,5,96.82116116370395,124.80016679998138,0.2129453135035185,10.410690081120151
524,BRE,True,Holt,15,6,78.87863262454432,122.18296011833864,0.4113952427234587,16.282853711308967
525,BRE,True,ARIMA,1,2,35.83313609449743,48.12881042096941,0.1041387017884959,8.480599945118998
526,BRE,True,ARIMA,1,3,29.55912364268337,37.76983768151595,0.0692955769500297,10.254660807070792
527,BRE,True,ARIMA,1,4,23.602084402985838,27.875078149339156,0.04559027614222723,12.291848406628207
528,BRE,True,ARIMA,1,5,39.866018139103176,45.25804367604923,0.06944411698314756,9.944257596429358
529,BRE,True,ARIMA,1,6,38.86134724227127,49.06602862601511,0.10507090521258518,16.20833801756632
530,BRE,True,ARIMA,2,2,32.57130819837318,42.628400503819336,0.08087351631537218,8.477474780498362
531,BRE,True,ARIMA,2,3,30.494062703078473,39.44614978245049,0.07296521812072285,10.034673563626296
532,BRE,True,ARIMA,2,4,23.41349749449608,27.875191924054544,0.04509776917247448,12.498654417465575
533,BRE,True,ARIMA,2,5,38.77890927973999,44.89876445497249,0.06946795667420669,9.982355988985052
534,BRE,True,ARIMA,2,6,38.509765010985156,48.854633431146794,0.10579065468779246,16.379443630519482
535,BRE,True,ARIMA,3,2,35.00681997041858,45.53711363227588,0.12339533679868148,8.470752798691732
536,BRE,True,ARIMA,3,3,31.11644941330312,41.394773186636435,0.08193420135916114,10.103033702131032
537,BRE,True,ARIMA,3,4,22.474638052071853,26.424395116462467,0.04100141633121665,12.443727751588673
538,BRE,True,ARIMA,3,5,40.85288957468465,46.80438834924721,0.07030213604970574,10.182537439790345
539,BRE,True,ARIMA,3,6,36.71362520441881,47.75742944529971,0.10834618713758845,16.230099164776167
540,BRE,True,ARIMA,4,2,35.006819970492515,45.537113632871055,0.12339533680210629,8.470752798697081
541,BRE,True,ARIMA,4,3,30.49160752880901,40.575292177194086,0.08059562211474026,9.891427760331569
542,BRE,True,ARIMA,4,4,23.710338785107822,27.571084969601714,0.04581609432662432,12.130322348038831
543,BRE,True,ARIMA,4,5,40.86287435206152,46.358625286377254,0.0681061569651695,10.109636026353297
544,BRE,True,ARIMA,4,6,36.499799555145984,47.318849740641355,0.10037010231600835,16.45238195716645
545,BRE,True,ARIMA,5,2,35.00681997050143,45.53711363288079,0.12339533680212278,8.470752798697088
546,BRE,True,ARIMA,5,3,38.22743343235624,48.333362595062276,0.09963094224050999,9.956032439985771
547,BRE,True,ARIMA,5,4,24.180352634013975,26.785195876916156,0.04229005235689586,12.22101590987424
548,BRE,True,ARIMA,5,5,41.94029189241407,47.991109908712986,0.07624001746002325,10.243786771694069
549,BRE,True,ARIMA,5,6,32.079152966210366,41.53143725796783,0.08164159847393253,16.182004637242496
550,BRE,True,ARIMA,6,2,35.006819970496316,45.53711363287618,0.12339533680211714,8.470752798697088
551,BRE,True,ARIMA,6,3,25.90823116850443,32.69536166220622,0.06510990665113535,10.456763457484021
552,BRE,True,ARIMA,6,4,25.643275973840005,31.517852499946958,0.05279815469721403,11.686440848404281
553,BRE,True,ARIMA,6,5,41.76589196688975,48.944684302676954,0.08123219185855347,10.270800090131512
554,BRE,True,ARIMA,6,6,35.532399112867715,46.52655783924478,0.10132500684309426,15.952578453116741
555,BRE,True,ARIMA,7,2,35.00681997049734,45.53711363287682,0.12339533680211669,8.470752798697092
556,BRE,True,ARIMA,7,3,25.908231168492126,32.69536166221474,0.06510990665118746,10.456763457483829
557,BRE,True,ARIMA,7,4,28.764450764993686,35.536325815307,0.06524468543307069,11.763766429252406
558,BRE,True,ARIMA,7,5,41.097801165618584,47.463884423041364,0.08353337203230843,10.166889928230216
559,BRE,True,ARIMA,7,6,36.45985669687931,51.28499181995339,0.10985754535692151,16.265397896883425
560,BRE,True,ARIMA,8,2,35.00681997049699,45.53711363287614,0.12339533680211398,8.470752798697092
561,BRE,True,ARIMA,8,3,25.90823116849555,32.695361662217266,0.06510990665119032,10.45676345748395
562,BRE,True,ARIMA,8,4,40.13111786752766,45.072351785158084,0.06430036224330142,11.929031110335627
563,BRE,True,ARIMA,8,5,40.37214659990456,47.704974756755696,0.08285882864519087,10.126213968576744
564,BRE,True,ARIMA,8,6,39.11007972720795,53.11938553002093,0.11153705054106107,16.042378935430435
565,BRE,True,ARIMA,9,2,35.00681997049654,45.537113632875545,0.12339533680211262,8.470752798697097
566,BRE,True,ARIMA,9,3,25.908231168495416,32.69536166221574,0.06510990665118407,10.456763457483957
567,BRE,True,ARIMA,9,4,28.115131568945486,33.33763328507596,0.054537996620409986,13.058617275894166
568,BRE,True,ARIMA,9,5,37.896612177704675,42.52340524354062,0.07524627569755085,10.56855050461011
569,BRE,True,ARIMA,9,6,39.67125986515111,60.654877094796475,0.15380739946559485,16.271265737274945
570,BRE,True,ARIMA,10,2,35.00681997049695,45.53711363287605,0.12339533680211398,8.47075279869709
571,BRE,True,ARIMA,10,3,25.908231168495373,32.695361662217245,0.06510990665118634,10.456763457483905
572,BRE,True,ARIMA,10,4,28.11513156893383,33.3376332850908,0.054537996620477446,13.05861727589451
573,BRE,True,ARIMA,10,5,46.95464402148275,53.11775181531508,0.10397861614329011,10.468560729043448
