,region,with_gdp,trend_model,lag,periods,MAE,RMSE,Max_error,MASE
93,PDL,False,ARIMA,12,5,119.56667481263734,140.198851196468,0.26885349933600333,6.655542017843318
94,PDL,False,ARIMA,12,6,13.892085646707741,20.23132951179726,0.05371541480694243,5.683854627001219
95,PDL,False,ARIMA,13,2,40.410825444237354,46.56724982642289,0.08807004964287964,6.625921567009705
96,PDL,False,ARIMA,13,3,25.2887517101463,34.040289542489774,0.11044311301797302,7.666619511727258
97,PDL,False,ARIMA,13,4,21.99578977736792,26.909813444941964,0.06843840207835633,8.429019269181817
98,PDL,False,ARIMA,13,5,26.85611274876084,31.633789966814323,0.06766110146155505,7.0343597808462945
99,PDL,False,ARIMA,13,6,20.155783815728004,28.97926151457621,0.08454763888997661,5.336720884946626
100,PDL,False,ARIMA,14,2,40.124705113998,46.24982158681338,0.0852096481498896,6.652269482467155
101,PDL,False,ARIMA,14,3,26.022921525816773,38.89772436965438,0.13237809910957388,8.020191802725183
102,PDL,False,ARIMA,14,4,17.81435596249973,23.567372204666142,0.06556444137246958,8.901609962136215
103,PDL,False,ARIMA,14,5,37.40039285994943,49.697577729287126,0.1372654816125256,6.585181175013361
104,PDL,False,ARIMA,14,6,24.658808012518136,34.76930127999106,0.11069447928289887,5.652597758713513
105,PDL,False,ARIMA,15,2,40.55299204093637,46.82244098536067,0.08553882644586497,6.621095224804674
106,PDL,False,ARIMA,15,3,25.371391334126518,37.76201739622687,0.1281281374001406,8.186242905915444
107,PDL,False,ARIMA,15,4,39.2427044025414,50.48011531223845,0.14775821288619453,9.31445053800774
108,PDL,False,ARIMA,15,5,39.501195853290035,52.00325840974944,0.1181972855303512,6.399612042586757
109,PDL,False,ARIMA,15,6,54.22911875367439,70.10160107862228,0.18916943562466235,5.812811059328766
110,PDL,True,Holt,5,2,26.796351984610354,29.931306558402063,0.06919807742371237,8.235934731743367
111,PDL,True,Holt,5,3,28.924231278706078,41.75302247424275,0.13523471466539227,8.861571464421207
112,PDL,True,Holt,5,4,28.176104816756055,34.69069373155264,0.08743503043963566,9.39965098246088
113,PDL,True,Holt,5,5,50.309744116178145,56.563977458856634,0.11325673710747114,8.08635102897169
114,PDL,True,Holt,5,6,85.24884724358023,90.35150662421722,0.18702183693551716,7.461205417211105
115,PDL,True,Holt,6,2,26.79635198460812,29.93130655840031,0.06919807742371051,8.23593473174335
116,PDL,True,Holt,6,3,28.1127587416033,34.8820957220337,0.10101644373046781,8.721301187668061
117,PDL,True,Holt,6,4,28.10372851807982,34.03701458277278,0.09078331022264875,9.272341103571158
118,PDL,True,Holt,6,5,49.68755561848415,55.47806705539334,0.1089425594007133,8.070916177168126
119,PDL,True,Holt,6,6,85.24431785434062,89.60663263416983,0.17548894560381706,7.5452271964249595
120,PDL,True,Holt,7,2,26.796351984608595,29.931306558400856,0.06919807742371303,8.235934731743361
121,PDL,True,Holt,7,3,28.112758741669797,34.88209572209691,0.10101644373069385,8.721301187668852
122,PDL,True,Holt,7,4,23.301497873840642,29.41244656030433,0.09416003050248585,9.311767576844915
123,PDL,True,Holt,7,5,48.72778739151647,53.74605954863701,0.1046005150910472,7.891363233862834
124,PDL,True,Holt,7,6,85.20326876268739,89.18738351082602,0.1766143656208857,7.412923764441086
125,PDL,True,Holt,8,2,26.796351984608577,29.931306558400824,0.06919807742371281,8.235934731743354
126,PDL,True,Holt,8,3,28.112758741666497,34.88209572209346,0.10101644373068042,8.721301187668939
127,PDL,True,Holt,8,4,29.29422730525558,36.700155008832326,0.10960505490744292,9.553539218867687
128,PDL,True,Holt,8,5,48.36025439124253,54.6519331869851,0.10657422319692239,7.567045734664953
129,PDL,True,Holt,8,6,85.63772725773282,90.02141268279571,0.18105291985427688,7.4073047377772845
130,PDL,True,Holt,9,2,26.796351984609355,29.931306558401467,0.06919807742371392,8.235934731743363
131,PDL,True,Holt,9,3,28.112758741663544,34.88209572209033,0.10101644373067183,8.721301187668924
132,PDL,True,Holt,9,4,25.75353972957905,31.225571883310035,0.08439106045927512,9.70214623350722
133,PDL,True,Holt,9,5,50.198092593527726,56.944962374221696,0.11727043360501628,7.643548941125216
134,PDL,True,Holt,9,6,87.52609424075814,92.13972640981969,0.17825384936590175,7.498091990184927
135,PDL,True,Holt,10,2,26.79635198460862,29.931306558400863,0.06919807742371281,8.235934731743347
136,PDL,True,Holt,10,3,28.112758741663423,34.88209572209046,0.10101644373067321,8.721301187668898
137,PDL,True,Holt,10,4,25.75353972949164,31.22557188319846,0.08439106045883797,9.702146233506788
138,PDL,True,Holt,10,5,50.56325405205979,61.1695564848815,0.13950678820270024,7.252096201873485
139,PDL,True,Holt,10,6,86.50230579338391,90.5218627965885,0.1665973108234268,7.4259831108673
140,PDL,True,Holt,11,2,26.796351984608048,29.931306558400387,0.06919807742371215,8.235934731743342
141,PDL,True,Holt,11,3,28.112758741666312,34.882095722093354,0.10101644373068111,8.721301187668924
142,PDL,True,Holt,11,4,25.75353972951783,31.225571883232217,0.08439106045895099,9.70214623350701
143,PDL,True,Holt,11,5,42.98605079368374,50.1777083428029,0.114013592707359,7.260854695142454
144,PDL,True,Holt,11,6,86.39575630368496,91.20924208515859,0.16608350653863507,7.395057245661035
145,PDL,True,Holt,12,2,26.992877425471832,30.20269742714078,0.06807754444634959,8.278792358274755
146,PDL,True,Holt,12,3,31.500476175402202,39.30189887019776,0.11426524993715058,8.802440615961123
147,PDL,True,Holt,12,4,19.662823937740328,23.554295510137024,0.05951395412817407,10.015488175258206
148,PDL,True,Holt,12,5,132.76595489746563,150.35674437677622,0.28347286140219935,7.4786035586147355
149,PDL,True,Holt,12,6,82.53385000947047,88.08898221127008,0.17917966323133408,7.2171045714948265
150,PDL,True,Holt,13,2,29.7639530409719,32.108171734670954,0.06880339842318015,8.46501349335353
151,PDL,True,Holt,13,3,31.001994244415318,38.94105609909901,0.11178729886237614,8.74550749535481
152,PDL,True,Holt,13,4,20.099128275182196,24.07722799642395,0.0682386931841391,9.867694380934028
153,PDL,True,Holt,13,5,42.559199446564165,46.686166089431254,0.08358522409755757,7.897995368546087
154,PDL,True,Holt,13,6,82.33322006689029,89.81454681048804,0.20567285645107847,6.862129818435007
155,PDL,True,Holt,14,2,30.015660076632418,32.400361672437676,0.07188680458196388,8.499528475519456
156,PDL,True,Holt,14,3,32.04071618289479,42.68010784256286,0.1336891395776296,9.137835187634684
157,PDL,True,Holt,14,4,23.158959774135834,29.457713970226845,0.08788244954122491,10.410102685447
158,PDL,True,Holt,14,5,47.98017948216104,61.67522666132319,0.1545159618922746,7.386518135701822
159,PDL,True,Holt,14,6,67.31382741875156,73.72645636442752,0.14523550005950628,7.18514167720463
160,PDL,True,Holt,15,2,29.63966161777574,32.276600790815515,0.07244914717442562,8.458691129240805
161,PDL,True,Holt,15,3,31.433042396679827,41.63127276191608,0.12944559987273885,9.322087313080635
162,PDL,True,Holt,15,4,51.84782906655721,61.35984958240829,0.1681131094769205,10.787710652354955
163,PDL,True,Holt,15,5,52.590292572796876,65.0049378616628,0.14231291568691826,7.127477506351889
164,PDL,True,Holt,15,6,92.02139934056255,107.3200120288213,0.24842178878125937,7.348973854642035
165,PDL,True,ARIMA,5,2,43.79529177265146,49.67487483190439,0.0926642696134666,6.451048295600046
166,PDL,True,ARIMA,5,3,25.04366378708511,38.68297379711548,0.13392601320932307,7.77121830567587
167,PDL,True,ARIMA,5,4,22.88022485282431,28.636801995585984,0.06868574651253505,8.087876561943645
168,PDL,True,ARIMA,5,5,34.07830334431282,41.92635411123979,0.09516444147529877,7.236758512160379
169,PDL,True,ARIMA,5,6,13.232008784923556,20.129908368595913,0.06284197252084045,5.922563547232234
170,PDL,True,ARIMA,6,2,43.79529177265399,49.67487483190708,0.09266426961347418,6.451048295600033
171,PDL,True,ARIMA,6,3,22.96502855477287,31.893064314028393,0.09965595770145592,7.644804381585238
172,PDL,True,ARIMA,6,4,22.277560616555164,28.119637793519832,0.07002180630624351,8.00945497154515
173,PDL,True,ARIMA,6,5,32.76902479826543,40.75737459330559,0.09076224124641227,7.220172897393065
174,PDL,True,ARIMA,6,6,12.360781601913638,18.76475852160946,0.04960769015667104,6.004729375593766
175,PDL,True,ARIMA,7,2,43.79529177265346,49.67487483190671,0.09266426961347254,6.4510482956000414
176,PDL,True,ARIMA,7,3,22.965028554826574,31.89306431408322,0.09965595770168224,7.6448043815859466
177,PDL,True,ARIMA,7,4,19.169607347478784,25.603976643351203,0.07199562435915254,8.031007546381167
178,PDL,True,ARIMA,7,5,31.99679012706858,38.78354704126259,0.08633160585002937,7.027233179804622
179,PDL,True,ARIMA,7,6,15.18685643102115,19.866073159176064,0.05072997510894197,5.875348384311022
180,PDL,True,ARIMA,8,2,43.79529177265348,49.674874831906706,0.0926642696134727,6.451048295600035
181,PDL,True,ARIMA,8,3,22.965028554824247,31.893064314080316,0.09965595770166881,7.644804381586029
182,PDL,True,ARIMA,8,4,22.928847387535857,34.43021272633471,0.0983159105373447,8.200041052995509
183,PDL,True,ARIMA,8,5,33.248462250292185,39.87864717840358,0.08834558368451419,6.734738753895627
184,PDL,True,ARIMA,8,6,17.027918101337445,22.41800376538715,0.05589547167983597,5.869853475910646
185,PDL,True,ARIMA,9,2,43.79529177265258,49.67487483190578,0.09266426961347032,6.451048295600043
186,PDL,True,ARIMA,9,3,22.965028554821256,31.89306431407701,0.09965595770166022,7.644804381586013
187,PDL,True,ARIMA,9,4,18.852420022173007,25.732244931863093,0.07398830547614058,8.308356220892533
188,PDL,True,ARIMA,9,5,34.82499553201007,42.10752587963261,0.0924491862846083,6.803244579054746
189,PDL,True,ARIMA,9,6,17.908724501844002,22.783965628202385,0.05452716696144423,5.958635335430127
190,PDL,True,ARIMA,10,2,43.79529177265342,49.67487483190664,0.09266426961347254,6.451048295600032
191,PDL,True,ARIMA,10,3,22.965028554821245,31.893064314077343,0.09965595770166161,7.64480438158599
192,PDL,True,ARIMA,10,4,18.852420022134506,25.732244931795144,0.07398830547619534,8.308356220892218
193,PDL,True,ARIMA,10,5,37.61658362549083,47.21580289235964,0.11530076388521157,6.488885232163662
194,PDL,True,ARIMA,10,6,14.93328679249455,18.015148814206913,0.03907233627297441,5.888119263802145
195,PDL,True,ARIMA,11,2,43.79529177265406,49.67487483190728,0.09266426961347314,6.451048295600026
196,PDL,True,ARIMA,11,3,22.965028554823917,31.893064314079975,0.0996559577016695,7.644804381586013
197,PDL,True,ARIMA,11,4,18.8524200221452,25.73224493181505,0.07398830547618278,8.308356220892378
198,PDL,True,ARIMA,11,5,32.460676686103895,38.06455779805959,0.08898635266500762,6.495159560640108
199,PDL,True,ARIMA,11,6,16.102038412005523,19.73653835886162,0.04903657829891461,5.8578765177398155
200,PDL,True,ARIMA,12,2,43.56960630007757,49.516407159247755,0.09273967582557734,6.483764787097199
201,PDL,True,ARIMA,12,3,25.60173707319605,34.56158720673187,0.112924814125542,7.717928594115647
202,PDL,True,ARIMA,12,4,22.161825692196597,26.706821473061954,0.07169788837949519,8.537884900727004
203,PDL,True,ARIMA,12,5,119.56667481263734,140.198851196468,0.26885349933600333,6.655542017843318
204,PDL,True,ARIMA,12,6,13.892085646707741,20.23132951179726,0.05371541480694243,5.683854627001219
205,PDL,True,ARIMA,13,2,40.410825444237354,46.56724982642289,0.08807004964287964,6.625921567009705
206,PDL,True,ARIMA,13,3,25.2887517101463,34.040289542489774,0.11044311301797302,7.666619511727258
207,PDL,True,ARIMA,13,4,21.99578977736792,26.909813444941964,0.06843840207835633,8.429019269181817
208,PDL,True,ARIMA,13,5,26.85611274876084,31.633789966814323,0.06766110146155505,7.0343597808462945
209,PDL,True,ARIMA,13,6,20.155783815728004,28.97926151457621,0.08454763888997661,5.336720884946626
210,PDL,True,ARIMA,14,2,40.124705113998,46.24982158681338,0.0852096481498896,6.652269482467155
211,PDL,True,ARIMA,14,3,26.022921525816773,38.89772436965438,0.13237809910957388,8.020191802725183
212,PDL,True,ARIMA,14,4,17.81435596249973,23.567372204666142,0.06556444137246958,8.901609962136215
213,PDL,True,ARIMA,14,5,37.40039285994943,49.697577729287126,0.1372654816125256,6.585181175013361
214,PDL,True,ARIMA,14,6,24.658808012518136,34.76930127999106,0.11069447928289887,5.652597758713513
215,PDL,True,ARIMA,15,2,40.55299204093637,46.82244098536067,0.08553882644586497,6.621095224804674
216,PDL,True,ARIMA,15,3,25.371391334126518,37.76201739622687,0.1281281374001406,8.186242905915444
217,PDL,True,ARIMA,15,4,39.2427044025414,50.48011531223845,0.14775821288619453,9.31445053800774
218,PDL,True,ARIMA,15,5,39.501195853290035,52.00325840974944,0.1181972855303512,6.399612042586757
219,PDL,True,ARIMA,15,6,54.22911875367439,70.10160107862228,0.18916943562466235,5.812811059328766
220,BRE,False,Holt,5,2,37.19113316356577,40.691863483358766,0.07020058875900391,9.136326455356565
221,BRE,False,Holt,5,3,39.049174068258004,55.98897521372517,0.14189492852833724,10.791440588311778
222,BRE,False,Holt,5,4,31.068596886779545,33.93844813346633,0.050311219244182796,12.993106367469455
223,BRE,False,Holt,5,5,57.750743386794994,63.35134713584334,0.08865391645450689,10.859298478680111
224,BRE,False,Holt,5,6,74.13346419841436,78.23711769406441,0.11547490806172504,18.991142875728066
225,BRE,False,Holt,6,2,37.19113316357143,40.69186348336283,0.07020058875900934,9.136326455356565
226,BRE,False,Holt,6,3,33.513252499842885,38.68863787179983,0.05867021783822924,11.258388370959654
227,BRE,False,Holt,6,4,31.223611710137913,35.04322669613198,0.050526048044277266,12.489536358942923
228,BRE,False,Holt,6,5,58.80372413813879,64.60285395557382,0.09532138479384697,10.884561615620818
229,BRE,False,Holt,6,6,73.03482846597767,77.71233169249653,0.1113314120970682,18.771832080146897
230,BRE,False,Holt,7,2,37.19113316356996,40.69186348336168,0.07020058875900786,9.13632645535657
231,BRE,False,Holt,7,3,33.51325249979253,38.6886378717511,0.05867021783808201,11.258388370959475
232,BRE,False,Holt,7,4,21.91311997074497,26.504903218444923,0.0453623314694183,12.562377099586412
233,BRE,False,Holt,7,5,59.00190395780629,63.71515548810838,0.09413554050398987,10.787383749239009
234,BRE,False,Holt,7,6,72.6637214101333,79.17005436602719,0.11856714606368358,19.062336534218094
235,BRE,False,Holt,8,2,37.19113316357005,40.69186348336176,0.07020058875900836,9.13632645535657
236,BRE,False,Holt,8,3,33.51325249979098,38.68863787175113,0.058670217838086305,11.258388370959588
237,BRE,False,Holt,8,4,33.360608178878806,37.42660575890279,0.059673179894886394,12.718056522104494
238,BRE,False,Holt,8,5,58.38090955732739,63.54034417252653,0.09347188457194255,10.749343167838393
239,BRE,False,Holt,8,6,72.73563187137275,79.27765912368127,0.10671063751925443,18.863828362306037
240,BRE,False,Holt,9,2,37.191133163570775,40.69186348336239,0.07020058875900972,9.136326455356576
241,BRE,False,Holt,9,3,33.51325249979008,38.688637871750245,0.0586702178380816,11.258388370959596
242,BRE,False,Holt,9,4,29.07051019128647,34.88771354685668,0.05227402992927906,13.782127325290901
243,BRE,False,Holt,9,5,51.66492999297668,56.6022619874266,0.08598220189443007,11.16302090645336
244,BRE,False,Holt,9,6,70.17335952420115,77.728244565911,0.11569547243310294,19.067345968154445
245,BRE,False,Holt,10,2,37.19113316357027,40.69186348336193,0.07020058875900871,9.13632645535657
246,BRE,False,Holt,10,3,33.51325249978576,38.68863787174664,0.05867021783807157,11.258388370959548
247,BRE,False,Holt,10,4,29.0705101912536,34.88771354685223,0.052274029929346835,13.78212732529123
248,BRE,False,Holt,10,5,58.4459328375324,65.24088809277684,0.1142507885303443,11.06950942623072
249,BRE,False,Holt,10,6,67.72545103496527,75.72956745774843,0.10085028928828303,19.277375198534354
250,BRE,False,Holt,11,2,37.19113316356948,40.69186348336131,0.07020058875900786,9.136326455356558
251,BRE,False,Holt,11,3,33.51325249978831,38.688637871748796,0.05867021783807873,11.258388370959574
252,BRE,False,Holt,11,4,29.070510191271193,34.88771354686523,0.05227402992940424,13.782127325291096
253,BRE,False,Holt,11,5,63.047142488858896,72.32238203258437,0.1155643913973503,10.421122781214843
254,BRE,False,Holt,11,6,68.57122437794602,77.3951592234306,0.1069299997836009,19.306516575110432
255,BRE,False,Holt,12,2,32.035116073417704,36.78721786250989,0.06032182591890477,9.064319890301773
256,BRE,False,Holt,12,3,29.149784375905963,34.1841478489441,0.053087334965155,11.080525750700778
257,BRE,False,Holt,12,4,25.79069178750005,28.373732628301944,0.04575950945912013,13.221299649636096
258,BRE,False,Holt,12,5,69.1952764232866,81.80978632444058,0.15523600088670522,10.29235026306486
259,BRE,False,Holt,12,6,66.03197988985049,75.95317406486203,0.11371706622673611,19.737673084908604
260,BRE,False,Holt,13,2,35.71167437222031,39.77731878563806,0.06393383377542698,9.297692976891845
261,BRE,False,Holt,13,3,27.22811514506518,32.07797704223609,0.057972859593598144,10.968682829692899
262,BRE,False,Holt,13,4,31.390013068192506,38.156806469332906,0.05444792311519389,14.143691127721263
263,BRE,False,Holt,13,5,83.07728600043116,107.69329932132186,0.22859500360595467,11.384129775869942
264,BRE,False,Holt,13,6,62.586245622573756,73.45422660715013,0.1232422914883066,20.575583881064688
265,BRE,False,Holt,14,2,35.777527405648044,39.97886971169388,0.06439308351596197,9.275565844505072
266,BRE,False,Holt,14,3,26.485147097545134,30.432242989170014,0.051922868271116196,10.956525855974244
267,BRE,False,Holt,14,4,25.967628606489612,30.602176457328362,0.057098479576852566,14.265883269840261
268,BRE,False,Holt,14,5,78.04010629241651,100.69979711529574,0.20458630714103548,11.19536580795988
269,BRE,False,Holt,14,6,685.87596423553,934.3740553806774,2.6203947437943613,13.908555008287133
270,BRE,False,Holt,15,2,35.745666914101385,39.764373990596596,0.06510981619703265,9.286381972515965
271,BRE,False,Holt,15,3,31.16979049940451,34.728620866711324,0.05127844741580452,11.148835831381614
272,BRE,False,Holt,15,4,32.150358620545894,35.07142662449336,0.04986177899695307,13.932267307108285
273,BRE,False,Holt,15,5,96.82115770413202,124.80016567276681,0.2129453123447168,10.410689272135242
274,BRE,False,Holt,15,6,78.87863564489595,122.18296152357728,0.4113952461473418,16.282854906075855
275,BRE,False,ARIMA,5,2,35.00681997050143,45.53711363288079,0.12339533680212278,8.470752798697088
276,BRE,False,ARIMA,5,3,38.22792197771433,48.334342813635544,0.09964026954013848,9.95603576470031
277,BRE,False,ARIMA,5,4,24.17580811943478,26.780570185222864,0.042280943583175405,12.22102230313235
